Quarter,Link,Date,Bank of New York Mellon,Bank of America,BB_T Corporation,Capital One,Citigroup,Fifth Third Bancorp,Goldman Sachs,JP Morgan Chase,KeyCorp,Morgan Stanley,"PNC, State Street",Sun Trust,Regions Financial,U.S. Bancorp,Wells Fargo
2009Q3,https://www.reuters.com/resources/archive/us/20090917.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090918.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090919.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090920.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090921.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090922.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090923.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090924.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090925.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090926.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090927.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090928.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090929.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090930.html,2009Month09,,,,,,,,,,,,,,,
2009Q3,https://www.reuters.com/resources/archive/us/20090931.html,2009Month09,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091001.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091002.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091003.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091004.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091005.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091006.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091007.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091008.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091009.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091010.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091011.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091012.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091013.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091014.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091015.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091016.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091017.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091018.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091019.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091020.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091021.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091022.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091023.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091024.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091025.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091026.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091027.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091028.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091029.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091030.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091031.html,2009Month10,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091101.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091102.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091103.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091104.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091105.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091106.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091107.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091108.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091109.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091110.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091111.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091112.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091113.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091114.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091115.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091116.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091117.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091118.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091119.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091120.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091121.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091122.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091123.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091124.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091125.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091126.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091127.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091128.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091129.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091130.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091131.html,2009Month11,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091201.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091202.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091203.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091204.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091205.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091206.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091207.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091208.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091209.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091210.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091211.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091212.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091213.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091214.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091215.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091216.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091217.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091218.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091219.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091220.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091221.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091222.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091223.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091224.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091225.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091226.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091227.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091228.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091229.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091230.html,2009Month12,,,,,,,,,,,,,,,
2009Q4,https://www.reuters.com/resources/archive/us/20091231.html,2009Month12,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100101.html,2010Month01,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100201.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100202.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100203.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100204.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100205.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100206.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100207.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100208.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100209.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100210.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100211.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100212.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100213.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100214.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100215.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100216.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100217.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100218.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100219.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100220.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100221.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100222.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100223.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100224.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100225.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100226.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100227.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100228.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100229.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100230.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100231.html,2010Month02,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100301.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100302.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100303.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100304.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100305.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100306.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100307.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100308.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100309.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100310.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100311.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100312.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100313.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100314.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100315.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100316.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100317.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100318.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100319.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100320.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100321.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100322.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100323.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100324.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100325.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100326.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100327.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100328.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100329.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100330.html,2010Month03,,,,,,,,,,,,,,,
2010Q1,https://www.reuters.com/resources/archive/us/20100331.html,2010Month03,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100401.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100402.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100403.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100404.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100405.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100406.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100407.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100408.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100409.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100410.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100411.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100412.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100413.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100414.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100415.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100416.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100417.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100418.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100419.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100420.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100421.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100422.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100423.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100424.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100425.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100426.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100427.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100428.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100429.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100430.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100431.html,2010Month04,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100501.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100502.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100503.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100504.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100505.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100506.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100507.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100508.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100509.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100510.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100511.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100512.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100513.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100514.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100515.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100516.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100517.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100518.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100519.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100520.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100521.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100522.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100523.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100524.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100525.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100526.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100527.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100528.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100529.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100530.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100531.html,2010Month05,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100601.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100602.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100603.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100604.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100605.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100606.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100607.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100608.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100609.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100610.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100611.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100612.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100613.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100614.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100615.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100616.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100617.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100618.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100619.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100620.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100621.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100622.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100623.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100624.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100625.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100626.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100627.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100628.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100629.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100630.html,2010Month06,,,,,,,,,,,,,,,
2010Q2,https://www.reuters.com/resources/archive/us/20100631.html,2010Month06,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100701.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100702.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100703.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100704.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100705.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100706.html,2010Month07,,,,,,,,,,,,,,,
2010Q3,https://www.reuters.com/resources/archive/us/20100707.html,2010Month07,,,,,,,,,,,,,,,
